#gene_id	length
TRINITY_DN232265_c0_g1	323
TRINITY_DN232250_c0_g1	202
TRINITY_DN232223_c0_g1	211
TRINITY_DN232278_c0_g1	207
TRINITY_DN232298_c0_g1	325
TRINITY_DN232270_c0_g1	275
TRINITY_DN232263_c0_g1	343
TRINITY_DN233527_c0_g1	209
TRINITY_DN233545_c0_g1	280
TRINITY_DN233518_c0_g1	248
TRINITY_DN233593_c0_g1	278
TRINITY_DN233576_c0_g1	207
TRINITY_DN233517_c0_g1	227
TRINITY_DN233594_c0_g1	218
TRINITY_DN205974_c0_g1	215
TRINITY_DN205953_c0_g1	261
TRINITY_DN205907_c0_g1	503
TRINITY_DN205979_c0_g1	242
TRINITY_DN205920_c0_g1	241
TRINITY_DN205912_c0_g1	207
TRINITY_DN205908_c0_g1	321
TRINITY_DN205959_c0_g1	410
TRINITY_DN205939_c0_g1	206
TRINITY_DN205918_c0_g1	345
TRINITY_DN243402_c0_g1	323
TRINITY_DN243429_c0_g1	315
TRINITY_DN243418_c0_g1	227
TRINITY_DN243493_c0_g1	206
TRINITY_DN243410_c0_g1	201
TRINITY_DN243413_c0_g1	210
TRINITY_DN243490_c0_g1	257
TRINITY_DN243423_c0_g1	214
TRINITY_DN247863_c0_g1	371
TRINITY_DN247894_c0_g1	252
TRINITY_DN247817_c0_g1	237
TRINITY_DN247838_c0_g1	275
TRINITY_DN247862_c0_g1	206
TRINITY_DN247841_c0_g1	334
TRINITY_DN247861_c0_g1	395
TRINITY_DN247867_c0_g1	344
TRINITY_DN247811_c0_g1	311
TRINITY_DN247845_c0_g1	289
TRINITY_DN247852_c0_g1	270
TRINITY_DN229402_c0_g1	348
TRINITY_DN229400_c0_g1	337
TRINITY_DN229448_c0_g1	619
TRINITY_DN229433_c0_g1	255
TRINITY_DN229454_c0_g1	205
TRINITY_DN229482_c0_g1	250
TRINITY_DN229425_c0_g1	222
TRINITY_DN229427_c0_g1	236
TRINITY_DN229443_c0_g1	336
TRINITY_DN229445_c0_g1	230
TRINITY_DN243587_c0_g1	202
TRINITY_DN243522_c0_g1	218
TRINITY_DN243513_c0_g1	215
TRINITY_DN215522_c0_g1	294
TRINITY_DN215583_c0_g1	228
TRINITY_DN215536_c0_g1	411
TRINITY_DN205024_c0_g1	336
TRINITY_DN205023_c0_g1	205
TRINITY_DN205000_c0_g1	297
TRINITY_DN236964_c0_g1	309
TRINITY_DN236933_c0_g1	523
TRINITY_DN236945_c0_g1	281
TRINITY_DN236924_c0_g1	634
TRINITY_DN236926_c0_g1	226
TRINITY_DN236950_c0_g1	237
TRINITY_DN236999_c0_g1	373
TRINITY_DN236941_c0_g1	322
TRINITY_DN245641_c0_g1	294
TRINITY_DN245602_c0_g1	240
TRINITY_DN245666_c0_g1	391
TRINITY_DN245621_c0_g1	294
TRINITY_DN245655_c0_g1	301
TRINITY_DN245687_c0_g1	341
TRINITY_DN244518_c0_g1	222
TRINITY_DN244530_c0_g1	300
TRINITY_DN244519_c0_g1	260
TRINITY_DN244502_c0_g1	267
TRINITY_DN244565_c0_g1	210
TRINITY_DN244515_c0_g1	309
TRINITY_DN242120_c0_g1	337
TRINITY_DN242105_c0_g1	301
TRINITY_DN242150_c0_g1	376
TRINITY_DN242166_c0_g1	371
TRINITY_DN242151_c0_g1	311
TRINITY_DN242154_c0_g1	320
TRINITY_DN242179_c0_g1	259
TRINITY_DN242182_c0_g1	275
TRINITY_DN242194_c0_g1	277
TRINITY_DN230480_c0_g1	286
TRINITY_DN230496_c0_g1	369
TRINITY_DN230418_c0_g1	224
TRINITY_DN230479_c0_g1	210
TRINITY_DN230481_c0_g1	270
TRINITY_DN231209_c0_g1	226
TRINITY_DN231226_c0_g1	369
TRINITY_DN231230_c0_g1	280
TRINITY_DN231280_c0_g1	268
TRINITY_DN231216_c0_g1	227
TRINITY_DN231208_c0_g1	648
TRINITY_DN218548_c0_g1	318
TRINITY_DN218575_c0_g1	224
TRINITY_DN218546_c0_g1	789
TRINITY_DN218517_c0_g1	286
TRINITY_DN218553_c0_g1	697
TRINITY_DN209878_c0_g1	227
TRINITY_DN209870_c0_g1	229
TRINITY_DN209880_c0_g1	263
TRINITY_DN209803_c0_g1	283
TRINITY_DN209818_c0_g1	422
TRINITY_DN209886_c0_g1	218
TRINITY_DN209899_c0_g1	489
TRINITY_DN209835_c0_g1	508
TRINITY_DN209802_c0_g1	230
TRINITY_DN253070_c0_g1	216
TRINITY_DN253005_c0_g1	265
TRINITY_DN253060_c0_g1	388
TRINITY_DN253075_c0_g1	215
TRINITY_DN253059_c0_g1	239
TRINITY_DN253039_c0_g1	246
TRINITY_DN253049_c0_g1	210
TRINITY_DN253019_c0_g1	440
TRINITY_DN235386_c0_g1	384
TRINITY_DN235351_c0_g1	214
TRINITY_DN235372_c0_g1	211
TRINITY_DN235381_c0_g1	306
TRINITY_DN235321_c0_g1	615
TRINITY_DN235309_c0_g1	281
TRINITY_DN235343_c0_g1	348
TRINITY_DN235371_c0_g1	222
TRINITY_DN235344_c0_g1	251
TRINITY_DN235350_c0_g1	233
TRINITY_DN235369_c0_g1	598
TRINITY_DN211344_c0_g1	303
TRINITY_DN211346_c0_g1	264
TRINITY_DN211315_c0_g1	374
TRINITY_DN211395_c0_g1	412
TRINITY_DN211355_c0_g1	283
TRINITY_DN208810_c0_g1	343
TRINITY_DN208828_c0_g1	260
TRINITY_DN208815_c0_g1	205
TRINITY_DN208800_c0_g1	222
TRINITY_DN208838_c0_g1	454
TRINITY_DN208809_c0_g1	274
TRINITY_DN215882_c0_g1	313
TRINITY_DN215804_c0_g1	272
TRINITY_DN215806_c0_g1	812
TRINITY_DN215847_c0_g1	451
TRINITY_DN215800_c0_g1	456
TRINITY_DN215895_c0_g1	385
TRINITY_DN215890_c0_g1	206
TRINITY_DN254051_c0_g1	263
TRINITY_DN254042_c0_g1	251
TRINITY_DN207963_c0_g1	224
TRINITY_DN207949_c0_g1	300
TRINITY_DN207973_c0_g1	282
TRINITY_DN207998_c0_g1	267
TRINITY_DN207942_c0_g1	403
TRINITY_DN207927_c0_g1	211
TRINITY_DN207906_c0_g1	341
TRINITY_DN207952_c0_g1	358
TRINITY_DN235812_c0_g1	564
TRINITY_DN235820_c0_g1	260
TRINITY_DN235854_c0_g1	397
TRINITY_DN235883_c0_g1	595
TRINITY_DN235857_c0_g1	399
TRINITY_DN235878_c0_g1	368
TRINITY_DN235817_c0_g1	216
TRINITY_DN235827_c0_g1	418
TRINITY_DN235846_c0_g1	280
TRINITY_DN220312_c0_g1	304
TRINITY_DN220397_c0_g1	356
TRINITY_DN220332_c0_g1	222
TRINITY_DN220391_c0_g1	212
TRINITY_DN220377_c0_g1	288
TRINITY_DN220311_c0_g1	205
TRINITY_DN220311_c1_g1	574
TRINITY_DN243917_c0_g1	234
TRINITY_DN243928_c0_g1	325
TRINITY_DN243923_c0_g1	246
TRINITY_DN243974_c0_g1	347
TRINITY_DN243933_c0_g1	233
TRINITY_DN219630_c0_g1	261
TRINITY_DN219646_c0_g1	205
TRINITY_DN219689_c0_g1	295
TRINITY_DN219658_c0_g1	214
TRINITY_DN219632_c0_g1	220
TRINITY_DN219670_c0_g1	541
TRINITY_DN219696_c0_g1	280
TRINITY_DN219662_c0_g1	204
TRINITY_DN219666_c0_g1	214
TRINITY_DN219659_c0_g1	316
TRINITY_DN220051_c0_g1	250
TRINITY_DN220026_c0_g1	299
TRINITY_DN220019_c0_g1	274
TRINITY_DN220038_c0_g1	466
TRINITY_DN220059_c0_g1	587
TRINITY_DN220015_c0_g1	344
TRINITY_DN220043_c0_g1	284
TRINITY_DN201016_c0_g1	361
TRINITY_DN201089_c0_g1	261
TRINITY_DN201032_c0_g1	341
TRINITY_DN211776_c0_g1	269
TRINITY_DN211732_c0_g1	330
TRINITY_DN211746_c0_g1	220
TRINITY_DN211730_c0_g1	208
TRINITY_DN211720_c0_g1	440
TRINITY_DN241601_c0_g1	302
TRINITY_DN241646_c0_g1	368
TRINITY_DN241617_c0_g1	253
TRINITY_DN241624_c0_g1	207
TRINITY_DN241603_c0_g1	407
TRINITY_DN241660_c0_g1	202
TRINITY_DN241666_c0_g1	217
TRINITY_DN241696_c0_g1	263
TRINITY_DN242747_c0_g1	313
TRINITY_DN242796_c0_g1	233
TRINITY_DN242776_c0_g1	218
TRINITY_DN242763_c0_g1	245
TRINITY_DN242707_c0_g1	278
TRINITY_DN242701_c0_g1	222
TRINITY_DN242798_c0_g1	270
TRINITY_DN248838_c0_g1	494
TRINITY_DN248888_c0_g1	254
TRINITY_DN248845_c0_g1	256
TRINITY_DN248804_c0_g1	324
TRINITY_DN248859_c0_g1	309
TRINITY_DN216417_c0_g1	275
TRINITY_DN216436_c0_g1	209
TRINITY_DN216488_c0_g1	394
TRINITY_DN216493_c0_g1	268
TRINITY_DN216458_c0_g1	446
TRINITY_DN216482_c0_g1	215
TRINITY_DN216409_c0_g1	485
TRINITY_DN216420_c0_g1	296
TRINITY_DN216426_c0_g1	214
TRINITY_DN216486_c0_g1	329
TRINITY_DN216441_c0_g1	1268
TRINITY_DN216413_c0_g1	330
TRINITY_DN204691_c0_g1	204
TRINITY_DN204680_c0_g1	223
TRINITY_DN204667_c0_g1	264
TRINITY_DN204663_c0_g1	271
TRINITY_DN204679_c0_g1	214
TRINITY_DN204675_c0_g1	296
TRINITY_DN240499_c0_g1	220
TRINITY_DN240441_c0_g1	338
TRINITY_DN240451_c0_g1	453
TRINITY_DN240411_c0_g1	305
TRINITY_DN240453_c0_g1	276
TRINITY_DN240436_c0_g1	231
TRINITY_DN240477_c0_g1	458
TRINITY_DN240446_c0_g1	386
TRINITY_DN240429_c0_g1	212
TRINITY_DN240479_c0_g1	291
TRINITY_DN240455_c0_g1	261
TRINITY_DN240405_c0_g1	314
TRINITY_DN240427_c0_g1	237
TRINITY_DN214110_c0_g1	375
TRINITY_DN214113_c0_g1	207
TRINITY_DN214168_c0_g1	263
TRINITY_DN214176_c0_g1	213
TRINITY_DN214162_c0_g1	284
TRINITY_DN214197_c0_g1	244
TRINITY_DN214126_c0_g1	220
TRINITY_DN220922_c0_g1	211
TRINITY_DN220997_c0_g1	279
TRINITY_DN220963_c0_g1	297
TRINITY_DN220935_c0_g1	490
TRINITY_DN220991_c0_g1	353
TRINITY_DN220900_c0_g1	201
TRINITY_DN204214_c0_g1	542
TRINITY_DN204262_c0_g1	256
TRINITY_DN204235_c0_g1	237
TRINITY_DN204279_c0_g1	238
TRINITY_DN204213_c0_g1	265
TRINITY_DN204236_c0_g1	252
TRINITY_DN204222_c0_g1	221
TRINITY_DN209930_c0_g1	378
TRINITY_DN209911_c0_g1	216
TRINITY_DN209935_c0_g1	267
TRINITY_DN209967_c0_g1	253
TRINITY_DN209944_c0_g1	227
TRINITY_DN209965_c0_g1	356
TRINITY_DN209982_c0_g1	260
TRINITY_DN225554_c0_g1	214
TRINITY_DN225515_c0_g1	240
TRINITY_DN225506_c0_g1	649
TRINITY_DN225566_c0_g1	258
TRINITY_DN225562_c0_g1	786
TRINITY_DN225546_c0_g1	392
TRINITY_DN225516_c0_g1	240
TRINITY_DN225529_c0_g1	419
TRINITY_DN225547_c0_g1	785
TRINITY_DN225574_c0_g1	363
TRINITY_DN254593_c0_g1	205
TRINITY_DN254544_c0_g1	226
TRINITY_DN254520_c0_g1	252
TRINITY_DN254537_c0_g1	237
TRINITY_DN254541_c0_g1	217
TRINITY_DN254536_c0_g1	234
TRINITY_DN254565_c0_g1	237
TRINITY_DN211442_c0_g1	357
TRINITY_DN211458_c0_g1	205
TRINITY_DN211419_c0_g1	295
TRINITY_DN211454_c0_g1	202
TRINITY_DN211433_c0_g1	201
TRINITY_DN231503_c0_g1	234
TRINITY_DN231505_c0_g1	317
TRINITY_DN231500_c0_g1	219
TRINITY_DN231549_c0_g1	400
TRINITY_DN231506_c0_g1	213
TRINITY_DN231578_c0_g1	311
TRINITY_DN231517_c0_g1	213
TRINITY_DN231581_c0_g1	274
TRINITY_DN231548_c0_g1	366
TRINITY_DN231571_c0_g1	289
TRINITY_DN231501_c0_g1	217
TRINITY_DN226058_c0_g1	543
TRINITY_DN226028_c0_g1	469
TRINITY_DN226079_c0_g1	250
TRINITY_DN226063_c0_g1	312
TRINITY_DN226010_c0_g1	356
TRINITY_DN226098_c0_g1	250
TRINITY_DN226040_c0_g1	232
TRINITY_DN226050_c0_g1	379
TRINITY_DN226018_c0_g1	432
TRINITY_DN226043_c0_g1	240
TRINITY_DN231923_c0_g1	233
TRINITY_DN231929_c0_g1	297
TRINITY_DN231927_c0_g1	229
TRINITY_DN231931_c0_g1	246
TRINITY_DN231982_c0_g1	288
TRINITY_DN231907_c0_g1	213
TRINITY_DN226956_c0_g1	252
TRINITY_DN226901_c0_g1	444
TRINITY_DN226981_c0_g1	290
TRINITY_DN226946_c0_g1	399
TRINITY_DN226905_c0_g1	721
TRINITY_DN226924_c0_g1	294
TRINITY_DN226910_c0_g1	221
TRINITY_DN226964_c0_g1	278
TRINITY_DN251312_c0_g1	295
TRINITY_DN251394_c0_g1	255
TRINITY_DN251392_c0_g1	242
TRINITY_DN251356_c0_g1	235
TRINITY_DN251390_c0_g1	471
TRINITY_DN251339_c0_g1	576
TRINITY_DN251381_c0_g1	319
TRINITY_DN251386_c0_g1	257
TRINITY_DN251369_c0_g1	280
TRINITY_DN224231_c0_g1	215
TRINITY_DN224218_c0_g1	205
TRINITY_DN224227_c0_g1	243
TRINITY_DN224287_c0_g1	221
TRINITY_DN224249_c0_g1	296
TRINITY_DN224234_c0_g1	217
TRINITY_DN224297_c0_g1	213
TRINITY_DN224248_c0_g1	254
TRINITY_DN208485_c0_g1	367
TRINITY_DN208431_c0_g1	299
TRINITY_DN208435_c0_g1	237
TRINITY_DN208484_c0_g1	406
TRINITY_DN208496_c0_g1	641
TRINITY_DN208453_c0_g1	598
TRINITY_DN213105_c0_g1	215
TRINITY_DN213113_c0_g1	389
TRINITY_DN213109_c0_g1	242
TRINITY_DN213177_c0_g1	310
TRINITY_DN213128_c0_g1	236
TRINITY_DN213198_c0_g1	220
TRINITY_DN213162_c0_g1	205
TRINITY_DN222534_c0_g1	253
TRINITY_DN222518_c0_g1	455
TRINITY_DN222513_c0_g1	386
TRINITY_DN210638_c0_g1	269
TRINITY_DN210646_c0_g1	215
TRINITY_DN210623_c0_g1	243
TRINITY_DN210622_c0_g1	204
TRINITY_DN210640_c0_g1	380
TRINITY_DN210666_c0_g1	307
TRINITY_DN210626_c0_g1	422
TRINITY_DN210657_c0_g1	240
TRINITY_DN219593_c0_g1	239
TRINITY_DN219592_c0_g1	411
TRINITY_DN219525_c0_g1	323
TRINITY_DN228241_c0_g1	404
TRINITY_DN228251_c0_g1	511
TRINITY_DN228262_c0_g1	434
TRINITY_DN228216_c0_g1	512
TRINITY_DN228253_c0_g1	220
TRINITY_DN230624_c0_g1	254
TRINITY_DN230607_c0_g1	251
TRINITY_DN230664_c0_g1	371
TRINITY_DN230649_c0_g1	263
TRINITY_DN230684_c0_g1	209
TRINITY_DN230615_c0_g1	301
TRINITY_DN230651_c0_g1	249
TRINITY_DN230682_c0_g1	222
TRINITY_DN230673_c0_g1	218
TRINITY_DN239391_c0_g1	281
TRINITY_DN239317_c0_g1	404
TRINITY_DN239385_c0_g1	250
TRINITY_DN239362_c0_g1	239
TRINITY_DN239373_c0_g1	317
TRINITY_DN239380_c0_g1	348
TRINITY_DN239387_c0_g1	347
TRINITY_DN250899_c0_g1	218
TRINITY_DN250801_c0_g1	291
TRINITY_DN250849_c0_g1	229
TRINITY_DN250862_c0_g1	312
TRINITY_DN250867_c0_g1	228
TRINITY_DN250818_c0_g1	228
TRINITY_DN250832_c0_g1	238
TRINITY_DN250864_c0_g1	257
TRINITY_DN250873_c0_g1	385
TRINITY_DN250847_c0_g1	229
TRINITY_DN250869_c0_g1	239
TRINITY_DN250885_c0_g1	318
TRINITY_DN250843_c0_g1	331
TRINITY_DN240031_c0_g1	220
TRINITY_DN240059_c0_g1	389
TRINITY_DN240068_c0_g1	372
TRINITY_DN240097_c0_g1	285
TRINITY_DN240046_c0_g1	393
TRINITY_DN240095_c0_g1	308
TRINITY_DN240040_c0_g1	215
TRINITY_DN240067_c0_g1	239
TRINITY_DN240098_c0_g1	268
TRINITY_DN240029_c0_g1	252
TRINITY_DN240032_c0_g1	237
TRINITY_DN214410_c0_g1	280
TRINITY_DN214427_c0_g1	231
TRINITY_DN214438_c0_g1	585
TRINITY_DN214448_c0_g1	293
TRINITY_DN241574_c0_g1	227
TRINITY_DN241551_c0_g1	460
TRINITY_DN241593_c0_g1	280
TRINITY_DN241559_c0_g1	211
TRINITY_DN237519_c0_g1	229
TRINITY_DN237567_c0_g1	885
TRINITY_DN237585_c0_g1	333
TRINITY_DN237538_c0_g1	321
TRINITY_DN237588_c0_g1	214
TRINITY_DN237536_c0_g1	227
TRINITY_DN237579_c0_g1	409
TRINITY_DN253841_c0_g1	204
TRINITY_DN253803_c0_g1	315
TRINITY_DN253886_c0_g1	292
TRINITY_DN253826_c0_g1	216
TRINITY_DN253897_c0_g1	215
TRINITY_DN253817_c0_g1	267
TRINITY_DN219000_c0_g1	444
TRINITY_DN219046_c0_g1	501
TRINITY_DN219070_c0_g1	482
TRINITY_DN219018_c0_g1	298
TRINITY_DN219025_c0_g1	223
TRINITY_DN219019_c0_g1	251
TRINITY_DN219071_c0_g1	256
TRINITY_DN212955_c0_g1	208
TRINITY_DN212972_c0_g1	310
TRINITY_DN212900_c0_g1	206
TRINITY_DN212916_c0_g1	234
TRINITY_DN212926_c0_g1	228
TRINITY_DN212917_c0_g1	223
TRINITY_DN212921_c0_g1	205
TRINITY_DN212907_c0_g1	253
TRINITY_DN244986_c0_g1	270
TRINITY_DN244955_c0_g1	631
TRINITY_DN244934_c0_g1	441
TRINITY_DN244920_c0_g1	225
TRINITY_DN244932_c0_g1	220
TRINITY_DN244941_c0_g1	554
TRINITY_DN244915_c0_g1	260
TRINITY_DN250290_c0_g1	295
TRINITY_DN250216_c0_g1	201
TRINITY_DN250260_c0_g1	255
TRINITY_DN250211_c0_g1	221
TRINITY_DN250206_c0_g1	357
TRINITY_DN250226_c0_g1	256
TRINITY_DN167593_c1_g1	892
TRINITY_DN173367_c4_g2	890
TRINITY_DN221768_c0_g1	415
TRINITY_DN229724_c0_g1	210
TRINITY_DN16516_c0_g1	208
TRINITY_DN49895_c0_g1	585
TRINITY_DN98698_c0_g1	388
TRINITY_DN98698_c1_g1	306
TRINITY_DN12712_c0_g1	284
TRINITY_DN17832_c0_g1	201
TRINITY_DN17838_c0_g1	338
TRINITY_DN47445_c0_g1	532
TRINITY_DN13755_c0_g1	499
TRINITY_DN81206_c0_g1	245
TRINITY_DN99276_c0_g1	305
TRINITY_DN84804_c0_g1	375
TRINITY_DN83009_c0_g1	233
TRINITY_DN1891_c0_g1	328
TRINITY_DN24327_c0_g1	612
TRINITY_DN84998_c0_g1	353
TRINITY_DN32880_c0_g1	337
TRINITY_DN92751_c0_g1	209
TRINITY_DN28562_c0_g1	406
TRINITY_DN66373_c0_g1	282
TRINITY_DN81666_c0_g1	425
TRINITY_DN97998_c0_g1	511
TRINITY_DN69834_c0_g1	366
TRINITY_DN69891_c0_g1	576
TRINITY_DN50881_c0_g1	202
TRINITY_DN16827_c0_g1	252
TRINITY_DN49259_c0_g1	201
TRINITY_DN88937_c0_g1	408
TRINITY_DN88961_c0_g1	202
TRINITY_DN88965_c0_g1	210
TRINITY_DN29080_c0_g1	232
TRINITY_DN57733_c0_g1	201
TRINITY_DN95066_c1_g1	280
TRINITY_DN81518_c0_g1	255
TRINITY_DN36440_c0_g1	362
TRINITY_DN36454_c0_g1	299
TRINITY_DN29624_c0_g1	221
TRINITY_DN29608_c0_g1	267
TRINITY_DN14415_c0_g1	303
TRINITY_DN63532_c0_g1	806
TRINITY_DN63580_c0_g1	729
TRINITY_DN53115_c0_g1	202
TRINITY_DN39455_c0_g1	452
TRINITY_DN94455_c0_g1	202
TRINITY_DN39773_c0_g1	213
TRINITY_DN47959_c0_g1	360
TRINITY_DN36724_c0_g1	287
TRINITY_DN24056_c0_g1	207
TRINITY_DN91283_c0_g1	440
TRINITY_DN91296_c0_g1	359
TRINITY_DN91218_c0_g1	214
TRINITY_DN28911_c0_g1	286
TRINITY_DN27305_c0_g1	253
TRINITY_DN64027_c0_g1	476
TRINITY_DN30480_c0_g1	484
TRINITY_DN9132_c0_g1	220
TRINITY_DN17963_c0_g1	320
TRINITY_DN44556_c0_g1	265
TRINITY_DN52322_c0_g1	243
TRINITY_DN33227_c0_g1	469
TRINITY_DN33231_c0_g1	357
TRINITY_DN67377_c0_g1	624
TRINITY_DN10110_c0_g1	356
TRINITY_DN3786_c0_g1	430
TRINITY_DN98055_c0_g1	272
TRINITY_DN73368_c0_g1	368
TRINITY_DN50719_c0_g1	286
TRINITY_DN61192_c0_g1	528
TRINITY_DN61111_c0_g1	299
TRINITY_DN18133_c0_g1	227
TRINITY_DN36333_c0_g1	231
TRINITY_DN23052_c0_g1	239
TRINITY_DN29789_c0_g1	250
TRINITY_DN29722_c0_g1	258
TRINITY_DN31310_c0_g1	386
TRINITY_DN74720_c0_g1	231
TRINITY_DN99532_c0_g1	722
TRINITY_DN70412_c0_g1	396
TRINITY_DN70469_c0_g1	747
TRINITY_DN33947_c0_g1	455
TRINITY_DN33914_c0_g1	224
TRINITY_DN25587_c0_g1	725
TRINITY_DN48963_c0_g1	393
TRINITY_DN45856_c0_g1	227
TRINITY_DN83945_c0_g1	361
TRINITY_DN83967_c0_g1	294
TRINITY_DN31185_c0_g1	317
TRINITY_DN99800_c0_g1	434
TRINITY_DN22472_c0_g1	324
TRINITY_DN75476_c0_g1	361
TRINITY_DN31924_c0_g1	385
TRINITY_DN62926_c0_g1	779
TRINITY_DN1567_c0_g1	223
TRINITY_DN77716_c0_g1	431
TRINITY_DN77798_c0_g1	463
TRINITY_DN34481_c0_g1	362
TRINITY_DN15858_c0_g1	522
TRINITY_DN47131_c0_g1	312
TRINITY_DN47177_c0_g2	273
TRINITY_DN78288_c0_g1	396
TRINITY_DN3898_c0_g1	211
TRINITY_DN20550_c0_g1	209
TRINITY_DN43905_c0_g1	243
TRINITY_DN19525_c0_g1	843
TRINITY_DN99021_c0_g1	336
TRINITY_DN64312_c0_g1	335
TRINITY_DN803_c0_g1	361
TRINITY_DN40712_c0_g1	479
TRINITY_DN42643_c0_g1	231
TRINITY_DN42333_c0_g1	373
TRINITY_DN60116_c0_g1	225
TRINITY_DN60176_c0_g1	227
TRINITY_DN25956_c0_g1	444
TRINITY_DN95378_c0_g1	211
TRINITY_DN11436_c0_g1	292
TRINITY_DN96025_c0_g1	220
TRINITY_DN16080_c0_g1	502
TRINITY_DN16070_c0_g1	272
TRINITY_DN16091_c0_g1	263
TRINITY_DN42011_c0_g1	436
TRINITY_DN71512_c0_g1	233
TRINITY_DN71512_c0_g2	203
TRINITY_DN37276_c0_g1	332
TRINITY_DN22110_c1_g1	244
TRINITY_DN7468_c0_g1	358
TRINITY_DN7443_c0_g1	236
TRINITY_DN36295_c0_g1	250
TRINITY_DN57368_c0_g1	243
TRINITY_DN46557_c0_g1	370
TRINITY_DN86264_c1_g1	626
TRINITY_DN22687_c0_g1	250
TRINITY_DN17140_c0_g1	267
TRINITY_DN71673_c0_g1	271
TRINITY_DN79067_c0_g1	260
TRINITY_DN53037_c0_g1	414
TRINITY_DN50336_c0_g1	334
TRINITY_DN7346_c0_g1	407
TRINITY_DN7747_c0_g1	481
TRINITY_DN41542_c0_g1	299
TRINITY_DN12525_c0_g1	381
TRINITY_DN86870_c0_g1	272
TRINITY_DN1790_c0_g1	264
TRINITY_DN20460_c0_g1	267
TRINITY_DN14065_c0_g1	470
TRINITY_DN99788_c0_g1	824
TRINITY_DN99703_c0_g1	214
TRINITY_DN57999_c0_g1	311
TRINITY_DN57985_c0_g1	232
TRINITY_DN14733_c0_g1	329
TRINITY_DN14745_c0_g1	206
TRINITY_DN49071_c0_g1	309
TRINITY_DN49054_c0_g1	253
TRINITY_DN81085_c0_g1	766
TRINITY_DN37735_c0_g1	240
TRINITY_DN37797_c0_g1	228
TRINITY_DN87766_c0_g1	281
TRINITY_DN8192_c0_g1	272
TRINITY_DN20323_c0_g1	216
TRINITY_DN37312_c0_g1	452
TRINITY_DN37347_c0_g1	227
TRINITY_DN35597_c0_g1	249
TRINITY_DN75804_c0_g1	228
TRINITY_DN75879_c0_g1	217
TRINITY_DN75807_c0_g1	358
TRINITY_DN3649_c0_g1	258
TRINITY_DN36124_c0_g1	238
TRINITY_DN83665_c0_g1	284
TRINITY_DN99338_c0_g1	354
TRINITY_DN94779_c0_g1	511
TRINITY_DN72742_c0_g1	320
TRINITY_DN29996_c0_g1	367
TRINITY_DN33652_c0_g1	323
TRINITY_DN33652_c0_g2	273
TRINITY_DN16774_c0_g1	343
TRINITY_DN84203_c0_g1	222
TRINITY_DN84249_c0_g1	372
TRINITY_DN84291_c0_g1	691
TRINITY_DN82999_c0_g1	393
TRINITY_DN56394_c0_g1	351
TRINITY_DN56329_c0_g1	226
TRINITY_DN86589_c0_g1	375
TRINITY_DN10061_c0_g1	480
TRINITY_DN18541_c0_g1	234
TRINITY_DN61374_c0_g1	519
TRINITY_DN13035_c0_g1	251
TRINITY_DN14295_c0_g1	628
TRINITY_DN32584_c0_g1	203
TRINITY_DN72434_c0_g1	302
TRINITY_DN63831_c0_g1	223
TRINITY_DN87955_c0_g1	260
TRINITY_DN88367_c0_g1	391
TRINITY_DN88352_c0_g1	447
TRINITY_DN27203_c0_g1	321
TRINITY_DN20283_c0_g1	241
TRINITY_DN18714_c0_g1	624
TRINITY_DN51778_c0_g1	363
TRINITY_DN98708_c0_g1	235
TRINITY_DN85437_c0_g1	260
TRINITY_DN83241_c0_g1	259
TRINITY_DN13800_c0_g1	385
TRINITY_DN43060_c0_g1	310
TRINITY_DN85520_c0_g1	215
TRINITY_DN77687_c0_g1	481
TRINITY_DN34979_c0_g1	336
TRINITY_DN23328_c0_g1	267
TRINITY_DN60819_c0_g1	469
TRINITY_DN46889_c0_g1	318
TRINITY_DN46809_c0_g1	442
TRINITY_DN55074_c0_g1	229
TRINITY_DN86489_c0_g1	338
TRINITY_DN86475_c1_g1	226
TRINITY_DN52924_c0_g1	225
TRINITY_DN50570_c0_g1	280
TRINITY_DN62897_c0_g1	325
TRINITY_DN29208_c0_g1	304
TRINITY_DN76807_c0_g1	527
TRINITY_DN81127_c0_g1	225
TRINITY_DN23797_c0_g1	404
TRINITY_DN51111_c0_g1	219
TRINITY_DN12460_c0_g1	549
TRINITY_DN12402_c0_g1	207
TRINITY_DN27520_c0_g1	204
TRINITY_DN25314_c0_g1	310
TRINITY_DN25378_c0_g1	203
TRINITY_DN59077_c0_g1	307
TRINITY_DN23464_c0_g1	247
TRINITY_DN29166_c0_g1	311
TRINITY_DN29193_c0_g1	215
TRINITY_DN11340_c0_g1	268
TRINITY_DN32210_c0_g1	552
TRINITY_DN5191_c0_g1	202
TRINITY_DN5133_c0_g1	278
TRINITY_DN89226_c0_g1	582
TRINITY_DN89271_c0_g1	325
TRINITY_DN76772_c0_g1	326
TRINITY_DN67454_c0_g1	306
TRINITY_DN96370_c0_g1	226
TRINITY_DN12912_c0_g1	218
TRINITY_DN49557_c0_g1	312
TRINITY_DN51448_c0_g1	402
TRINITY_DN49907_c0_g1	272
TRINITY_DN71805_c0_g1	321
TRINITY_DN80075_c0_g1	615
TRINITY_DN60335_c0_g1	429
TRINITY_DN26573_c0_g1	509
TRINITY_DN78518_c0_g1	444
TRINITY_DN4710_c0_g1	613
TRINITY_DN60054_c0_g1	231
TRINITY_DN22070_c0_g1	331
TRINITY_DN11716_c0_g1	221
